domain	absolute_number	freq	Pfam_id	Pfam_description
FGGY_N	15	0.000494739272403443	PF00370	FGGYfamilyofcarbohydratekinases,N-terminaldomain
FH2	26	0.000857548072165968	PF02181	ForminHomology2Domain
FHA	96	0.00316633134338204	PF00498	FHAdomain
FIIND	2	6.59652363204591e-05	PF13553	Functiontofind
FKBP_C	27	0.000890530690326198	PF00254	FKBP-typepeptidyl-prolylcis-transisomerase
FLYWCH	1	3.29826181602296e-05	PF04500	FLYWCHzincfingerdomain
FLYWCH_N	2	6.59652363204591e-05	PF15423	FLYWCH-typezincfinger-containingprotein
FLYWCH_u	1	3.29826181602296e-05	PF16662	FLYWCH-typezincfinger-containingprotein1
FMN_dh	1	3.29826181602296e-05	PF01070	FMN-dependentdehydrogenase
FMO-like	5	0.000164913090801148	PF00743	Flavin-bindingmonooxygenase-like
FNIP_C	3	9.89478544806887e-05	PF14638	Folliculin-interactingproteinC-terminus
FNIP_M	4	0.000131930472640918	PF14637	Folliculin-interactingproteinmiddledomain
FNIP_N	8	0.000263860945281836	PF14636	Folliculin-interactingproteinN-terminus
FOLN	8	0.000263860945281836	PF09289	Follistatin/Osteonectin-likeEGFdomain
FOP_dimer	1	3.29826181602296e-05	PF09398	FOPNterminaldimerisationdomain
FOXO-TAD	2	6.59652363204591e-05	PF16676	TransactivationdomainofFOXOproteinfamily
FOXO_KIX_bdg	2	6.59652363204591e-05	PF16675	KIX-bindingdomainofforkheadboxO,CR2
FOXP-CC	9	0.000296843563442066	PF16159	FOXPcoiled-coildomain
FPL	10	0.000329826181602296	PF09758	Uncharacterisedconservedprotein
FPN1	1	3.29826181602296e-05	PF06963	Ferroportin1(FPN1)
FRB_dom	1	3.29826181602296e-05	PF08771	FKBP12-rapamycinbindingdomain
FSA_C	1	3.29826181602296e-05	PF10479	Fragilesite-associatedproteinC-terminus
FSIP1	1	3.29826181602296e-05	PF15554	FSIP1family
FTCD	1	3.29826181602296e-05	PF02971	Formiminotransferasedomain
FTCD_C	3	9.89478544806887e-05	PF04961	Formiminotransferase-cyclodeaminase
FTCD_N	2	6.59652363204591e-05	PF07837	Formiminotransferasedomain,N-terminalsubdomain
FTHFS	8	0.000263860945281836	PF01268	Formate--tetrahydrofolateligase
FTO_CTD	9	0.000296843563442066	PF12934	FTOC-terminaldomain
FTO_NTD	4	0.000131930472640918	PF12933	FTOcatalyticdomain
FUN14	2	6.59652363204591e-05	PF04930	FUN14family
FWWh	3	9.89478544806887e-05	PF14922	Proteinofunknownfunction
FXMRP1_C_core	2	6.59652363204591e-05	PF12235	FragileX-related1proteincoreCterminal
FXR_C1	2	6.59652363204591e-05	PF16096	FragileX-related1proteinC-terminalregion2
FXR_C3	2	6.59652363204591e-05	PF16097	FragileX-related1proteinC-terminalregion3
FXa_inhibition	70	0.00230878327121607	PF14670	CoagulationFactorXainhibitorysite
FYRC	7	0.000230878327121607	PF05965	F/YrichC-terminus
FYRN	7	0.000230878327121607	PF05964	F/Y-richN-terminus
FYTT	6	0.000197895708961377	PF07078	Forty-two-threeprotein
FYVE	27	0.000890530690326198	PF01363	FYVEzincfinger
FYVE_2	36	0.00118737425376826	PF02318	FYVE-typezincfinger
F_actin_bind	5	0.000164913090801148	PF08919	F-actinbinding
F_actin_cap_B	5	0.000164913090801148	PF01115	F-actincappingprotein,betasubunit
Fam20C	4	0.000131930472640918	PF06702	Golgicaseinkinase,C-terminal,Fam20
FancD2	6	0.000197895708961377	PF14631	FanconianaemiaproteinFancD2nuclease
Fanconi_A_N	1	3.29826181602296e-05	PF15865	FanconianaemiagroupAproteinNterminus
Fanconi_C	4	0.000131930472640918	PF02106	FanconianaemiagroupCprotein
Far-17a_AIG1	7	0.000230878327121607	PF04750	FAR-17a/AIG1-likeprotein
Fasciclin	7	0.000230878327121607	PF02469	Fasciclindomain
Fascin	3	9.89478544806887e-05	PF06268	Fascindomain
FbpA	9	0.000296843563442066	PF05833	Fibronectin-bindingproteinAN-terminus(FbpA)
Fcf1	1	3.29826181602296e-05	PF04900	Fcf1
FeS_assembly_P	3	9.89478544806887e-05	PF01883	Iron-sulfurclusterassemblyprotein
Fe_hyd_SSU	1	3.29826181602296e-05	PF02256	Ironhydrogenasesmallsubunit
Fe_hyd_lg_C	3	9.89478544806887e-05	PF02906	Irononlyhydrogenaselargesubunit,C-terminaldomain
Fer2	2	6.59652363204591e-05	PF00111	2Fe-2Siron-sulfurclusterbindingdomain
Fer2_2	1	3.29826181602296e-05	PF01799	[2Fe-2S]bindingdomain
Fer2_3	2	6.59652363204591e-05	PF13085	2Fe-2Siron-sulfurclusterbindingdomain
Fer4	1	3.29826181602296e-05	PF00037	4Fe-4Sbindingdomain
Fer4_17	1	3.29826181602296e-05	PF13534	4Fe-4Sdiclusterdomain
Fer4_20	5	0.000164913090801148	PF14691	DihydroprymidinedehydrogenasedomainII,4Fe-4Scluster
Fer4_21	2	6.59652363204591e-05	PF14697	4Fe-4Sdiclusterdomain
Fer4_7	3	9.89478544806887e-05	PF12838	4Fe-4Sdiclusterdomain
FerA	2	6.59652363204591e-05	PF08165	FerA(NUC095)domain
FerB	2	6.59652363204591e-05	PF08150	FerB(NUC096)domain
FerI	2	6.59652363204591e-05	PF08151	FerI(NUC094)domain
Ferlin_C	1	3.29826181602296e-05	PF16165	FerlinC-terminus
Ferric_reduct	2	6.59652363204591e-05	PF01794	Ferricreductaseliketransmembranecomponent
Ferritin	7	0.000230878327121607	PF00210	Ferritin-likedomain
Fes1	1	3.29826181602296e-05	PF08609	NucleotideexchangefactorFes1
Fez1	1	3.29826181602296e-05	PF06818	Fez1
Fib_alpha	1	3.29826181602296e-05	PF08702	Fibrinogenalpha/betachainfamily
Fibrillarin	1	3.29826181602296e-05	PF01269	Fibrillarin
Fibrinogen_C	9	0.000296843563442066	PF00147	Fibrinogenbetaandgammachains,C-terminalglobulardomain
Filament	62	0.00204492232593423	PF00038	Intermediatefilamentprotein
Filament_head	1	3.29826181602296e-05	PF04732	Intermediatefilamenthead(DNAbinding)region
Filamin	15	0.000494739272403443	PF00630	Filamin/ABP280repeat
Fip1	7	0.000230878327121607	PF05182	Fip1motif
Fis1_TPR_C	1	3.29826181602296e-05	PF14853	Fis1C-terminaltetratricopeptiderepeat
Fis1_TPR_N	1	3.29826181602296e-05	PF14852	Fis1N-terminaltetratricopeptiderepeat
Flavodoxin_1	17	0.000560704508723902	PF00258	Flavodoxin
Flavodoxin_2	2	6.59652363204591e-05	PF02525	Flavodoxin-likefold
Flavoprotein	1	3.29826181602296e-05	PF02441	Flavoprotein
Flot	1	3.29826181602296e-05	PF15975	Flotillin
Flt3_lig	1	3.29826181602296e-05	PF02947	flt3ligand
FmiP_Thoc5	4	0.000131930472640918	PF09766	Fms-interactingprotein/Thoc5
Fmp27	11	0.000362808799762525	PF10344	MitochondrialproteinfromFMP27
Fmp27_GFWDK	6	0.000197895708961377	PF10347	RNApolIIpromoterFmp27proteindomain
Fn3_assoc	1	3.29826181602296e-05	PF13287	Fn3associated
FoP_duplication	4	0.000131930472640918	PF13865	C-terminalduplicationdomainofFriendofPRMT1
Focadhesin	4	0.000131930472640918	PF11229	Focadhesin
Focal_AT	4	0.000131930472640918	PF03623	Focaladhesiontargetingregion
Foie-gras_1	2	6.59652363204591e-05	PF11817	Foiegrasliverhealthfamily1
Folate_carrier	4	0.000131930472640918	PF01770	Reducedfolatecarrier
Folate_rec	8	0.000263860945281836	PF03024	Folatereceptorfamily
Forkhead	49	0.00161614828985125	PF00250	Forkheaddomain
Formyl_trans_C	1	3.29826181602296e-05	PF02911	Formyltransferase,C-terminaldomain
Formyl_trans_N	1	3.29826181602296e-05	PF00551	Formyltransferase
Fox-1_C	8	0.000263860945281836	PF12414	Calcitoningene-relatedpeptideregulatorCterminal
Frag1	8	0.000263860945281836	PF10277	Frag1/DRAM/Sfk1family
Frataxin_Cyay	3	9.89478544806887e-05	PF01491	Frataxin-likedomain
Fringe	6	0.000197895708961377	PF02434	Fringe-like
Frizzled	1	3.29826181602296e-05	PF01534	Frizzled/Smoothenedfamilymembraneregion
Fructosamin_kin	5	0.000164913090801148	PF03881	Fructosaminekinase
FtsH_ext	5	0.000164913090801148	PF06480	FtsHExtracellular
FtsJ	3	9.89478544806887e-05	PF01728	FtsJ-likemethyltransferase
Fucokinase	1	3.29826181602296e-05	PF07959	L-fucokinase
Fucosidase_C	2	6.59652363204591e-05	PF16757	Alpha-L-fucosidaseC-terminaldomain
Fumble	4	0.000131930472640918	PF03630	Fumble
Furin-like	96	0.00316633134338204	PF00757	Furin-likecysteinerichregion
Furin-like_2	12	0.000395791417922755	PF15913	Furin-likerepeat,cysteine-rich
Fz	15	0.000494739272403443	PF01392	Fzdomain
Fzo_mitofusin	2	6.59652363204591e-05	PF04799	fzo-likeconservedregion
G-alpha	46	0.00151720043537056	PF00503	G-proteinalphasubunit
G-gamma	11	0.000362808799762525	PF00631	GGLdomain
G-patch	37	0.00122035687192849	PF01585	G-patchdomain
G2F	2	6.59652363204591e-05	PF07474	G2Fdomain
G6PD_C	3	9.89478544806887e-05	PF02781	Glucose-6-phosphatedehydrogenase,C-terminaldomain
G6PD_N	4	0.000131930472640918	PF00479	Glucose-6-phosphatedehydrogenase,NADbindingdomain
G8	12	0.000395791417922755	PF10162	G8domain
GAD	2	6.59652363204591e-05	PF02938	GADdomain
GAF	3	9.89478544806887e-05	PF01590	GAFdomain
GAGE	1	3.29826181602296e-05	PF05831	GAGEprotein
GAIN	15	0.000494739272403443	PF16489	GPCR-AutoproteolysisINducing(GAIN)domain
GAS2	8	0.000263860945281836	PF02187	Growth-Arrest-SpecificProtein2Domain
GAT	9	0.000296843563442066	PF03127	GATdomain
GATA	21	0.000692634981364821	PF00320	GATAzincfinger
GATA-N	4	0.000131930472640918	PF05349	GATA-typetranscriptionactivator,N-terminal
GATase	10	0.000329826181602296	PF00117	Glutamineamidotransferaseclass-I
GATase_5	1	3.29826181602296e-05	PF13507	CobB/CobQ-likeglutamineamidotransferasedomain
GATase_6	4	0.000131930472640918	PF13522	Glutamineamidotransferasedomain
GBP	7	0.000230878327121607	PF02263	Guanylate-bindingprotein,N-terminaldomain
GBP_C	2	6.59652363204591e-05	PF02841	Guanylate-bindingprotein,C-terminaldomain
GCD14	2	6.59652363204591e-05	PF08704	tRNAmethyltransferasecomplexGCD14subunit
GCFC	1	3.29826181602296e-05	PF07842	GC-richsequenceDNA-bindingfactor-likeprotein
GCN5L1	2	6.59652363204591e-05	PF06320	GCN5-likeprotein1(GCN5L1)
GCR	1	3.29826181602296e-05	PF02155	Glucocorticoidreceptor
GCS	1	3.29826181602296e-05	PF03074	Glutamate-cysteineligase
GCV_T	2	6.59652363204591e-05	PF01571	Aminomethyltransferasefolate-bindingdomain
GCV_T_C	4	0.000131930472640918	PF08669	GlycinecleavageT-proteinC-terminalbarreldomain
GDA1_CD39	8	0.000263860945281836	PF01150	GDA1/CD39(nucleosidephosphatase)family
GDI	8	0.000263860945281836	PF00996	GDPdissociationinhibitor
GDNF	9	0.000296843563442066	PF02351	GDNF/GAS1domain
GDPD	10	0.000329826181602296	PF03009	Glycerophosphoryldiesterphosphodiesterasefamily
GDP_Man_Dehyd	16	0.000527721890563673	PF16363	GDP-mannose4,6dehydratase
GED	15	0.000494739272403443	PF02212	DynaminGTPaseeffectordomain
GFA	1	3.29826181602296e-05	PF04828	Glutathione-dependentformaldehyde-activatingenzyme
GFO_IDH_MocA	5	0.000164913090801148	PF01408	Oxidoreductasefamily,NAD-bindingRossmannfold
GFO_IDH_MocA_C	2	6.59652363204591e-05	PF02894	Oxidoreductasefamily,C-terminalalpha/betadomain
GF_recep_IV	53	0.00174807876249217	PF14843	GrowthfactorreceptordomainIV
GHBP	2	6.59652363204591e-05	PF12772	Growthhormonereceptorbinding
GHMP_kinases_C	2	6.59652363204591e-05	PF08544	GHMPkinasesCterminal
GHMP_kinases_N	6	0.000197895708961377	PF00288	GHMPkinasesNterminaldomain
GIDA	1	3.29826181602296e-05	PF01134	GlucoseinhibiteddivisionproteinA
GIDA_assoc	1	3.29826181602296e-05	PF13932	GidAassociateddomain
GIT1_C	3	9.89478544806887e-05	PF12205	Gprotein-coupledreceptorkinase-interactingprotein1Cterm
GIT_CC	3	9.89478544806887e-05	PF16559	GITcoiled-coilRhoguaninenucleotideexchangefactor
GIT_SHD	2	6.59652363204591e-05	PF08518	Spa2homologydomain(SHD)ofGIT
GKAP	5	0.000164913090801148	PF03359	Guanylate-kinase-associatedprotein(GKAP)protein
GLE1	1	3.29826181602296e-05	PF07817	GLE1-likeprotein
GLTP	2	6.59652363204591e-05	PF08718	Glycolipidtransferprotein(GLTP)
GLTSCR1	1	3.29826181602296e-05	PF15249	ConservedregionofunknownfunctiononGLTSCRprotein
GMC_oxred_C	1	3.29826181602296e-05	PF05199	GMCoxidoreductase
GMC_oxred_N	1	3.29826181602296e-05	PF00732	GMCoxidoreductase
GMP_synt_C	3	9.89478544806887e-05	PF00958	GMPsynthaseCterminaldomain
GN3L_Grn1	2	6.59652363204591e-05	PF08701	GNL3L/Grn1putativeGTPase
GNAT_acetyltr_2	1	3.29826181602296e-05	PF13718	GNATacetyltransferase2
GNT-I	2	6.59652363204591e-05	PF03071	GNT-Ifamily
GPCR_chapero_1	3	9.89478544806887e-05	PF11904	GPCR-chaperone
GPHH	11	0.000362808799762525	PF16905	Voltage-dependentL-typecalciumchannel,IQ-associated
GPP34	14	0.000461756654243214	PF05719	Golgiphosphoprotein3(GPP34)
GPS	22	0.00072561759952505	PF01825	GPCRproteolysissite,GPS,motif
GPS2_interact	24	0.000791582835845509	PF15784	G-proteinpathwaysuppressor2-interactingdomain
GRAM	29	0.000956495926646657	PF02893	GRAMdomain
GRASP55_65	2	6.59652363204591e-05	PF04495	GRASP55/65PDZ-likedomain
GREB1	2	6.59652363204591e-05	PF15782	Generegulatedbyoestrogeninbreastcancer
GRIM-19	4	0.000131930472640918	PF06212	GRIM-19protein
GRIP	3	9.89478544806887e-05	PF01465	GRIPdomain
GSHPx	3	9.89478544806887e-05	PF00255	Glutathioneperoxidase
GSH_synth_ATP	2	6.59652363204591e-05	PF03917	Eukaryoticglutathionesynthase,ATPbindingdomain
GSH_synthase	2	6.59652363204591e-05	PF03199	Eukaryoticglutathionesynthase
GST_C	23	0.00075860021768528	PF00043	GlutathioneS-transferase,C-terminaldomain
GST_C_2	4	0.000131930472640918	PF13410	GlutathioneS-transferase,C-terminaldomain
GST_C_3	2	6.59652363204591e-05	PF14497	GlutathioneS-transferase,C-terminaldomain
GST_C_6	4	0.000131930472640918	PF17171	GlutathioneS-transferase,C-terminaldomain
GST_N	9	0.000296843563442066	PF02798	GlutathioneS-transferase,N-terminaldomain
GST_N_2	3	9.89478544806887e-05	PF13409	GlutathioneS-transferase,N-terminaldomain
GST_N_3	2	6.59652363204591e-05	PF13417	GlutathioneS-transferase,N-terminaldomain
GST_N_4	1	3.29826181602296e-05	PF17172	GlutathioneS-transferaseN-terminaldomain
GTF2I	8	0.000263860945281836	PF02946	GTF2I-likerepeat
GTP-bdg_M	3	9.89478544806887e-05	PF16360	GTP-bindingGTPaseMiddleRegion
GTP-bdg_N	3	9.89478544806887e-05	PF13167	GTP-bindingGTPaseN-terminal
GTP1_OBG	2	6.59652363204591e-05	PF01018	GTP1/OBG
GTP_EFTU	35	0.00115439163560803	PF00009	ElongationfactorTuGTPbindingdomain
GTP_EFTU_D2	15	0.000494739272403443	PF03144	ElongationfactorTudomain2
GTP_EFTU_D3	7	0.000230878327121607	PF03143	ElongationfactorTuC-terminaldomain
GTSE1_N	2	6.59652363204591e-05	PF15259	G-2andS-phaseexpressed1
GUCT	1	3.29826181602296e-05	PF08152	GUCT(NUC152)domain
GWT1	1	3.29826181602296e-05	PF06423	GWT1
GYF	9	0.000296843563442066	PF02213	GYFdomain
G_glu_transpept	2	6.59652363204591e-05	PF01019	Gamma-glutamyltranspeptidase
G_path_suppress	1	3.29826181602296e-05	PF15991	G-proteinpathwaysuppressor
Gaa1	2	6.59652363204591e-05	PF04114	Gaa1-like,GPItransamidasecomponent
Gal-3-0_sulfotr	2	6.59652363204591e-05	PF06990	Galactose-3-O-sulfotransferase
Gal-bind_lectin	12	0.000395791417922755	PF00337	Galactoside-bindinglectin
GalKase_gal_bdg	3	9.89478544806887e-05	PF10509	Galactokinasegalactose-bindingsignature
GalP_UDP_tr_C	2	6.59652363204591e-05	PF02744	Galactose-1-phosphateuridyltransferase,C-terminaldomain
GalP_UDP_transf	2	6.59652363204591e-05	PF01087	Galactose-1-phosphateuridyltransferase,N-terminaldomain
Gal_Lectin	11	0.000362808799762525	PF02140	Galactosebindinglectindomain
Gal_mutarotas_2	7	0.000230878327121607	PF13802	Galactosemutarotase-like
Galactosyl_T	2	6.59652363204591e-05	PF01762	Galactosyltransferase
Gasdermin	6	0.000197895708961377	PF04598	Gasderminporeformingdomain
GatB_N	3	9.89478544806887e-05	PF02934	GatB/GatEcatalyticdomain
GatB_Yqey	3	9.89478544806887e-05	PF02637	GatBdomain
Gate	1	3.29826181602296e-05	PF07670	Nucleosiderecognition
Gelsolin	18	0.000593687126884132	PF00626	Gelsolinrepeat
Geminin	1	3.29826181602296e-05	PF07412	Geminin
Gla	23	0.00075860021768528	PF00594	VitaminK-dependentcarboxylation/gamma-carboxyglutamic(GLA)domain
Gln-synt_C	1	3.29826181602296e-05	PF00120	Glutaminesynthetase,catalyticdomain
Globin	3	9.89478544806887e-05	PF00042	Globin
Glu-tRNAGln	1	3.29826181602296e-05	PF02686	Glu-tRNAGlnamidotransferaseCsubunit
GluR_Homer-bdg	1	3.29826181602296e-05	PF10606	Homer-bindingdomainofmetabotropicglutamatereceptor
Glucosamine_iso	3	9.89478544806887e-05	PF01182	Glucosamine-6-phosphateisomerases/6-phosphogluconolactonase
Glutaminase	5	0.000164913090801148	PF04960	Glutaminase
Glutaredoxin	13	0.000428774036082984	PF00462	Glutaredoxin
Gly_acyl_tr_C	5	0.000164913090801148	PF08444	Aralkylacyl-CoA:aminoacidN-acyltransferase,C-terminalregion
Gly_acyl_tr_N	1	3.29826181602296e-05	PF06021	Aralkylacyl-CoA:aminoacidN-acyltransferase
Gly_rich	3	9.89478544806887e-05	PF12810	Glycinerichprotein
Glyco_hydro_1	1	3.29826181602296e-05	PF00232	Glycosylhydrolasefamily1
Glyco_hydro_15	7	0.000230878327121607	PF00723	Glycosylhydrolasesfamily15
Glyco_hydro_18	3	9.89478544806887e-05	PF00704	Glycosylhydrolasesfamily18
Glyco_hydro_2	1	3.29826181602296e-05	PF00703	Glycosylhydrolasesfamily2
Glyco_hydro_20	5	0.000164913090801148	PF00728	Glycosylhydrolasefamily20,catalyticdomain
Glyco_hydro_2_C	3	9.89478544806887e-05	PF02836	Glycosylhydrolasesfamily2,TIMbarreldomain
Glyco_hydro_2_N	1	3.29826181602296e-05	PF02837	Glycosylhydrolasesfamily2,sugarbindingdomain
Glyco_hydro_30	1	3.29826181602296e-05	PF02055	Glycosylhydrolasefamily30TIM-barreldomain
Glyco_hydro_30C	1	3.29826181602296e-05	PF17189	Glycosylhydrolasefamily30betasandwichdomain
Glyco_hydro_31	6	0.000197895708961377	PF01055	Glycosylhydrolasesfamily31
Glyco_hydro_35	4	0.000131930472640918	PF01301	Glycosylhydrolasesfamily35
Glyco_hydro_38	7	0.000230878327121607	PF18438	Glycosylhydrolasesfamily38C-terminaldomain1
Glyco_hydro_38	7	0.000230878327121607	PF01074	Glycosylhydrolasesfamily38N-terminaldomain
Glyco_hydro_38C	5	0.000164913090801148	PF07748	Glycosylhydrolasesfamily38C-terminaldomain
Glyco_hydro_39	2	6.59652363204591e-05	PF01229	Glycosylhydrolasesfamily39
Glyco_hydro_47	35	0.00115439163560803	PF01532	Glycosylhydrolasefamily47
Glyco_hydro_56	1	3.29826181602296e-05	PF01630	Hyaluronidase
Glyco_hydro_79n	1	3.29826181602296e-05	PF03662	Glycosylhydrolasefamily79,N-terminaldomain
Glyco_hydro_85	1	3.29826181602296e-05	PF03644	Glycosylhydrolasefamily85
Glyco_tran_10_N	3	9.89478544806887e-05	PF17039	Fucosyltransferase,N-terminal
Glyco_tranf_2_4	6	0.000197895708961377	PF13704	Glycosyltransferasefamily2
Glyco_transf_10	1	3.29826181602296e-05	PF00852	Glycosyltransferasefamily10(fucosyltransferase)C-term
Glyco_transf_11	1	3.29826181602296e-05	PF01531	Glycosyltransferasefamily11
Glyco_transf_18	1	3.29826181602296e-05	PF15024	Glycosyltransferasefamily18
Glyco_transf_21	1	3.29826181602296e-05	PF13506	Glycosyltransferasefamily21
Glyco_transf_22	3	9.89478544806887e-05	PF03901	Alg9-likemannosyltransferasefamily
Glyco_transf_25	2	6.59652363204591e-05	PF01755	Glycosyltransferasefamily25(LPSbiosynthesisprotein)
Glyco_transf_29	25	0.000824565454005739	PF00777	Glycosyltransferasefamily29(sialyltransferase)
Glyco_transf_49	2	6.59652363204591e-05	PF13896	Glycosyl-transferasefordystroglycan
Glyco_transf_54	8	0.000263860945281836	PF04666	N-Acetylglucosaminyltransferase-IV(GnT-IV)conservedregion
Glyco_transf_64	7	0.000230878327121607	PF09258	Glycosyltransferasefamily64domain
Glyco_transf_7C	10	0.000329826181602296	PF02709	N-terminaldomainofgalactosyltransferase
Glyco_transf_7N	25	0.000824565454005739	PF13733	N-terminalregionofglycosyltransferasegroup7
Glyco_transf_8	22	0.00072561759952505	PF01501	Glycosyltransferasefamily8
Glyco_transf_90	3	9.89478544806887e-05	PF05686	Glycosyltransferasefamily90
Glycogen_syn	6	0.000197895708961377	PF05693	Glycogensynthase
Glycohydro_20b2	2	6.59652363204591e-05	PF14845	beta-acetylhexosaminidaselike
Glycolytic	4	0.000131930472640918	PF00274	Fructose-bisphosphatealdolaseclass-I
Glycos_transf_1	3	9.89478544806887e-05	PF00534	Glycosyltransferasesgroup1
Glycos_transf_2	32	0.00105544378112735	PF00535	Glycosyltransferasefamily2
Glyoxalase	1	3.29826181602296e-05	PF00903	Glyoxalase/Bleomycinresistanceprotein/Dioxygenasesuperfamily
Glypican	11	0.000362808799762525	PF01153	Glypican
GoLoco	7	0.000230878327121607	PF02188	GoLocomotif
Golgin_A5	4	0.000131930472640918	PF09787	GolginsubfamilyAmember5
Got1	4	0.000131930472640918	PF04178	Got1/Sft2-likefamily
Gp_dh_C	2	6.59652363204591e-05	PF02800	Glyceraldehyde3-phosphatedehydrogenase,C-terminaldomain
Gp_dh_N	3	9.89478544806887e-05	PF00044	Glyceraldehyde3-phosphatedehydrogenase,NADbindingdomain
GpcrRhopsn4	3	9.89478544806887e-05	PF10192	Rhodopsin-likeGPCRtransmembranedomain
Granin	3	9.89478544806887e-05	PF01271	Granin(chromograninorsecretogranin)
Granulin	2	6.59652363204591e-05	PF00396	Granulin
Guanylate_cyc	27	0.000890530690326198	PF00211	AdenylateandGuanylatecyclasecatalyticdomain
Guanylate_kin	20	0.000659652363204591	PF00625	Guanylatekinase
Guanylin	3	9.89478544806887e-05	PF02058	Guanylinprecursor
H-K_ATPase_N	1	3.29826181602296e-05	PF09040	GastricH+/K+-ATPase,Nterminaldomain
H2TH	1	3.29826181602296e-05	PF06831	Formamidopyrimidine-DNAglycosylaseH2THdomain
HA2	16	0.000527721890563673	PF04408	Helicaseassociateddomain(HA2)
HABP4_PAI-RBP1	1	3.29826181602296e-05	PF04774	Hyaluronan/mRNAbindingfamily
HAD_2	4	0.000131930472640918	PF13419	Haloaciddehalogenase-likehydrolase
HAGH_C	3	9.89478544806887e-05	PF16123	HydroxyacylglutathionehydrolaseC-terminus
HAND	5	0.000164913090801148	PF09110	HAND
HAP1_N	9	0.000296843563442066	PF04849	HAP1N-terminalconservedregion
HARE-HTH	11	0.000362808799762525	PF05066	HB1,ASXL,restrictionendonucleaseHTHdomain
HARP	1	3.29826181602296e-05	PF07443	HepA-relatedprotein(HARP)
HATPase_c	20	0.000659652363204591	PF02518	Histidinekinase-,DNAgyraseB-,andHSP90-likeATPase
