Pfam_name	Pfam_description	freq	freq1
Str_synth	Strictosidinesynthase	1	4.95294700346706e-05
RAG2	Recombinationactivatingprotein2	1	4.95294700346706e-05
CutA1	CutA1divalentiontoleranceprotein	1	4.95294700346706e-05
PTPA	Phosphotyrosylphosphateactivator(PTPA)protein	1	4.95294700346706e-05
Ndr	Ndrfamily	4	0.000198117880138683
BRO1	BRO1-likedomain	5	0.000247647350173353
An_peroxidase	Animalhaemperoxidase	10	0.000495294700346706
BPL_LplA_LipB	Biotin/lipoateA/Bproteinligasefamily	2	9.90589400693413e-05
NeuB	NeuBfamily	1	4.95294700346706e-05
DNA_pol_B_exo1	DNApolymerasefamilyB,exonucleasedomain	4	0.000198117880138683
SPX	SPXdomain	1	4.95294700346706e-05
ABC1	ABC1family	5	0.000247647350173353
BAR	BARdomain	14	0.000693412580485389
Herpes_UL52	HerpesviridaeUL52/UL70DNAprimase	1	4.95294700346706e-05
EXS	EXSfamily	1	4.95294700346706e-05
Plus-3	Plus-3domain	1	4.95294700346706e-05
GAT	GATdomain	6	0.000297176820208024
CXCXC	CXCXCrepeat	1	4.95294700346706e-05
HGTP_anticodon	Anticodonbindingdomain	9	0.000445765230312036
bZIP_Maf	bZIPMaftranscriptionfactor	13	0.000643883110450718
TTL	Tubulin-tyrosineligasefamily	16	0.00079247152055473
TB2_DP1_HVA22	TB2/DP1,HVA22family	6	0.000297176820208024
OATP	OrganicAnionTransporterPolypeptide(OATP)family	14	0.000693412580485389
GTP_EFTU_D3	ElongationfactorTuC-terminaldomain	6	0.000297176820208024
GTP_EFTU_D2	ElongationfactorTudomain2	14	0.000693412580485389
Sina	Seveninabsentiaproteinfamily	3	0.000148588410104012
NtA	AgrinNtAdomain	1	4.95294700346706e-05
FDX-ACB	Ferredoxin-foldanticodonbindingdomain	2	9.90589400693413e-05
Tektin	Tektinfamily	6	0.000297176820208024
TPT	Triose-phosphateTransporterfamily	9	0.000445765230312036
UFD1	UbiquitinfusiondegradationproteinUFD1	1	4.95294700346706e-05
TFIIA	TranscriptionfactorIIA,alpha/betasubunit	3	0.000148588410104012
Atrophin-1	Atrophin-1family	2	9.90589400693413e-05
Alg6_Alg8	ALG6,ALG8glycosyltransferasefamily	2	9.90589400693413e-05
XRN_N	XRN5'-3'exonucleaseN-terminus	2	9.90589400693413e-05
Calx-beta	Calx-betadomain	9	0.000445765230312036
Mon1	TraffickingproteinMon1	2	9.90589400693413e-05
MH1	MH1domain	12	0.000594353640416047
MH2	MH2domain	8	0.000396235760277365
UDG	UracilDNAglycosylasesuperfamily	3	0.000148588410104012
2OG-FeII_Oxy	2OG-Fe(II)oxygenasesuperfamily	3	0.000148588410104012
HSR	HSRdomain	5	0.000247647350173353
Nucleoporin_C	Non-repetitive/WGA-negativenucleoporinC-terminal	2	9.90589400693413e-05
CPSF_A	CPSFAsubunitregion	3	0.000148588410104012
V-ATPase_G	Vacuolar(H+)-ATPaseGsubunit	4	0.000198117880138683
DDE_1	DDEsuperfamilyendonuclease	12	0.000594353640416047
CaKB	Calcium-activatedpotassiumchannel,betasubunit	5	0.000247647350173353
Cytochrom_B561	Eukaryoticcytochromeb561	5	0.000247647350173353
Otopetrin	Otopetrin	3	0.000148588410104012
Thioredox_DsbH	Proteinofunknownfunction,DUF255	1	4.95294700346706e-05
LUC7	LUC7N_terminus	4	0.000198117880138683
GSH_synthase	Eukaryoticglutathionesynthase	1	4.95294700346706e-05
Glyco_hydro_63	Glycosylhydrolasefamily63C-terminaldomain	1	4.95294700346706e-05
PRA1	PRA1familyprotein	4	0.000198117880138683
Rad17	Rad17P-loopdomain	1	4.95294700346706e-05
HTH_Tnp_Tc5	Tc5transposaseDNA-bindingdomain	13	0.000643883110450718
V-ATPase_C	V-ATPasesubunitC	2	9.90589400693413e-05
V-ATPase_H_N	V-ATPasesubunitH	1	4.95294700346706e-05
Yippee-Mis18	Yippeezinc-binding/DNA-binding/Mis18,centromereassembly	8	0.000396235760277365
GILT	Gammainterferoninduciblelysosomalthiolreductase(GILT)	1	4.95294700346706e-05
COQ7	UbiquinonebiosynthesisproteinCOQ7	1	4.95294700346706e-05
CDC37_N	Cdc37Nterminalkinasebinding	1	4.95294700346706e-05
Prothymosin	Prothymosin/parathymosinfamily	2	9.90589400693413e-05
Rer1	Rer1family	1	4.95294700346706e-05
Tropomodulin	Tropomodulin	7	0.000346706290242694
UT	Ureatransporter	2	9.90589400693413e-05
ANAPC10	Anaphase-promotingcomplex,subunit10(APC10)	7	0.000346706290242694
Robl_LC7	Roadblock/LC7domain	3	0.000148588410104012
CDK5_activator	Cyclin-dependentkinase5activatorprotein	2	9.90589400693413e-05
DNase_II	DeoxyribonucleaseII	2	9.90589400693413e-05
NTPase_1	NTPase	1	4.95294700346706e-05
EB1	EB1-likeC-terminalmotif	3	0.000148588410104012
Mab-21	Mab-21protein	12	0.000594353640416047
PAE	Pectinacetylesterase	1	4.95294700346706e-05
Paralemmin	Paralemmin	4	0.000198117880138683
Pox_MCEL	mRNAcappingenzyme	1	4.95294700346706e-05
Ribosomal_S25	S25ribosomalprotein	1	4.95294700346706e-05
Stanniocalcin	Stanniocalcinfamily	2	9.90589400693413e-05
TF_AP-2	TranscriptionfactorAP-2	5	0.000247647350173353
Trp_dioxygenase	Tryptophan2,3-dioxygenase	1	4.95294700346706e-05
MeaB	MethylmalonylCo-Amutase-associatedGTPaseMeaB	1	4.95294700346706e-05
Cornichon	Cornichonprotein	4	0.000198117880138683
GH3	GH3auxin-responsivepromoter	1	4.95294700346706e-05
HpcH_HpaI	HpcH/HpaIaldolase/citratelyasefamily	1	4.95294700346706e-05
PMM	Eukaryoticphosphomannomutase	2	9.90589400693413e-05
SART-1	SART-1family	1	4.95294700346706e-05
Daxx	DaxxN-terminalRassf1C-interactingdomain	1	4.95294700346706e-05
DDOST_48kD	Oligosaccharyltransferase48kDasubunitbeta	1	4.95294700346706e-05
Serinc	Serineincorporator(Serinc)	6	0.000297176820208024
DOMON	DOMONdomain	4	0.000198117880138683
Snf7	Snf7	13	0.000643883110450718
GKAP	Guanylate-kinase-associatedprotein(GKAP)protein	5	0.000247647350173353
Glyco_transf_43	Glycosyltransferasefamily43	3	0.000148588410104012
Polyketide_cyc	Polyketidecyclase/dehydraseandlipidtransport	2	9.90589400693413e-05
YEATS	YEATSfamily	4	0.000198117880138683
zf-ZPR1	ZPR1zinc-fingerdomain	1	4.95294700346706e-05
Dicer_dimer	Dicerdimerisationdomain	1	4.95294700346706e-05
CBM_21	Carbohydrate/starch-bindingmodule(family21)	7	0.000346706290242694
PRP38	PRP38family	2	9.90589400693413e-05
Exo_endo_phos	Endonuclease/Exonuclease/phosphatasefamily	23	0.00113917781079742
CAS_CSE1	CAS/CSEprotein,C-terminus	1	4.95294700346706e-05
CDC50	LEM3(ligand-effectmodulator3)family/CDC50family	2	9.90589400693413e-05
Lectin_leg-like	Legume-likelectinfamily	4	0.000198117880138683
Ist1	RegulatorofVps4activityintheMVBpathway	1	4.95294700346706e-05
SAC3_GANP	SAC3/GANPfamily	3	0.000148588410104012
V1R	Vomeronasalorganpheromonereceptorfamily,V1R	3	0.000148588410104012
PAF-AH_p_II	Platelet-activatingfactoracetylhydrolase,isoformII	2	9.90589400693413e-05
Mo-co_dimer	Mo-cooxidoreductasedimerisationdomain	1	4.95294700346706e-05
Glyco_transf_6	Glycosyltransferasefamily6	4	0.000198117880138683
Peptidase_C54	PeptidasefamilyC54	4	0.000198117880138683
Sacchrp_dh_NADP	SaccharopinedehydrogenaseNADPbindingdomain	2	9.90589400693413e-05
Spt5-NGN	EarlytranscriptionelongationfactorofRNApolII,NGNsection	1	4.95294700346706e-05
FAD_binding_7	FADbindingdomainofDNAphotolyase	2	9.90589400693413e-05
NAD_binding_2	NADbindingdomainof6-phosphogluconatedehydrogenase	3	0.000148588410104012
NAD_binding_3	Homoserinedehydrogenase,NADbindingdomain	1	4.95294700346706e-05
CO_deh_flav_C	COdehydrogenaseflavoproteinC-terminaldomain	2	9.90589400693413e-05
HELP	HELPmotif	6	0.000297176820208024
MoeA_N	MoeAN-terminalregion(domainIandII)	1	4.95294700346706e-05
MoeA_C	MoeAC-terminalregion(domainIV)	1	4.95294700346706e-05
dDENN	dDENNdomain	12	0.000594353640416047
uDENN	uDENNdomain	16	0.00079247152055473
PCRF	PCRFdomain	2	9.90589400693413e-05
eRF1_1	eRF1domain1	2	9.90589400693413e-05
eRF1_2	eRF1domain2	2	9.90589400693413e-05
eRF1_3	eRF1domain3	2	9.90589400693413e-05
Smg4_UPF3	Smg-4/UPF3family	2	9.90589400693413e-05
MOSC	MOSCdomain	3	0.000148588410104012
DMA	DMRTAmotif	3	0.000148588410104012
MOSC_N	MOSCN-terminalbetabarreldomain	3	0.000148588410104012
ATP-cone	ATPconedomain	1	4.95294700346706e-05
B3_4	B3/4domain	2	9.90589400693413e-05
B5	tRNAsynthetaseB5domain	1	4.95294700346706e-05
Arg_tRNA_synt_N	ArginyltRNAsynthetaseNterminaldomain	1	4.95294700346706e-05
IL13	Interleukin-13	1	4.95294700346706e-05
SapB_2	Saposin-liketypeB,region2	5	0.000247647350173353
5HT_transport_N	Serotonin(5-HT)neurotransmittertransporter,N-terminus	1	4.95294700346706e-05
BK_channel_a	Calcium-activatedBKpotassiumchannelalphasubunit	4	0.000198117880138683
Beta-APP	Beta-amyloidpeptide(beta-APP)	1	4.95294700346706e-05
S10_plectin	Plectin/S10domain	3	0.000148588410104012
Connexin43	Gapjunctionalpha-1protein(Cx43)	1	4.95294700346706e-05
Connexin50	Gapjunctionalpha-8protein(Cx50)	1	4.95294700346706e-05
Fanconi_A	FanconianaemiagroupAprotein	1	4.95294700346706e-05
Filaggrin	Filaggrin	1	4.95294700346706e-05
Voldacs	Regulatorofvolumedecreaseaftercellularswelling	1	4.95294700346706e-05
KCNQ_channel	KCNQvoltage-gatedpotassiumchannel	5	0.000247647350173353
Kv2channel	Kv2voltage-gatedK+channel	2	9.90589400693413e-05
SLC12	Solutecarrierfamily12	8	0.000396235760277365
Macscav_rec	Macrophagescavengerreceptor	1	4.95294700346706e-05
Rabaptin	Rabaptin	2	9.90589400693413e-05
TF_Otx	Otx1transcriptionfactor	3	0.000148588410104012
SK_channel	Calcium-activatedSKpotassiumchannel	4	0.000198117880138683
SSrecog	Structure-specificrecognitionprotein(SSRP1)	1	4.95294700346706e-05
SPO11_like	SPO11homologue	1	4.95294700346706e-05
Paxillin	Paxillinfamily	2	9.90589400693413e-05
TFIID_30kDa	TranscriptioninitiationfactorTFIID23-30kDasubunit	1	4.95294700346706e-05
Tuberin	Tuberin	1	4.95294700346706e-05
Treacle	TreacherCollinssyndromeproteinTreacle	1	4.95294700346706e-05
Mem_trans	Membranetransportprotein	1	4.95294700346706e-05
Cullin_binding	Cullinbinding	5	0.000247647350173353
Allantoicase	Allantoicaserepeat	1	4.95294700346706e-05
Sulfotransfer_2	Sulfotransferasefamily	13	0.000643883110450718
Peptidase_C50	PeptidasefamilyC50	1	4.95294700346706e-05
Peptidase_M49	PeptidasefamilyM49	1	4.95294700346706e-05
Peptidase_S41	PeptidasefamilyS41	1	4.95294700346706e-05
Peptidase_C69	PeptidasefamilyC69	3	0.000148588410104012
EMG1	EMG1/NEP1methyltransferase	1	4.95294700346706e-05
CitMHS	Citratetransporter	1	4.95294700346706e-05
DNA_RNApol_7kD	DNAdirectedRNApolymerase,7kDasubunit	1	4.95294700346706e-05
DCX	Doublecortin	9	0.000445765230312036
GCM	GCMmotifprotein	2	9.90589400693413e-05
Solute_trans_a	OrganicsolutetransporterOstalpha	4	0.000198117880138683
Focal_AT	Focaladhesiontargetingregion	2	9.90589400693413e-05
SASA	Carbohydrateesterase,sialicacid-specificacetylesterase	1	4.95294700346706e-05
Fumble	Fumble	4	0.000198117880138683
Glyco_hydro_65m	Glycosylhydrolasefamily65centralcatalyticdomain	1	4.95294700346706e-05
Vps35	Vacuolarproteinsorting-associatedprotein35	1	4.95294700346706e-05
Mob1_phocein	Mob1/phoceinfamily	8	0.000396235760277365
TCR	Tesmin/TSO1-likeCXCdomain,cysteine-richdomain	2	9.90589400693413e-05
Vps26	Vacuolarproteinsorting-associatedprotein26	3	0.000148588410104012
Glyco_hydro_85	Glycosylhydrolasefamily85	1	4.95294700346706e-05
Tctex-1	Tctex-1family	7	0.000346706290242694
Tmemb_14	Transmembraneproteins14C	3	0.000148588410104012
MPC	Mitochondrialpyruvatecarriers	3	0.000148588410104012
Pam16	Pam16	2	9.90589400693413e-05
UPF0113	UPF0113PUAdomain	1	4.95294700346706e-05
PHF5	PHF5-likeprotein	1	4.95294700346706e-05
UPF0121	Uncharacterisedproteinfamily(UPF0121)	1	4.95294700346706e-05
Glyco_hydro_79n	Glycosylhydrolasefamily79,N-terminaldomain	2	9.90589400693413e-05
UPF0172	Uncharacterisedproteinfamily(UPF0172)	2	9.90589400693413e-05
NPR3	NitrogenPermeaseregulatorofaminoacidtransportactivity3	1	4.95294700346706e-05
UPF0139	Uncharacterisedproteinfamily(UPF0139)	2	9.90589400693413e-05
UPF0184	Uncharacterisedproteinfamily(UPF0184)	1	4.95294700346706e-05
Ufm1	Ubiquitinfoldmodifier1protein	1	4.95294700346706e-05
UPF0183	Uncharacterisedproteinfamily(UPF0183)	1	4.95294700346706e-05
UPF0160	Uncharacterisedproteinfamily(UPF0160)	1	4.95294700346706e-05
Erg28	Erg28likeprotein	1	4.95294700346706e-05
Sorting_nexin	Sortingnexin,N-terminaldomain	2	9.90589400693413e-05
Cu2_monoox_C	CoppertypeIIascorbate-dependentmonooxygenase,C-terminaldomain	3	0.000148588410104012
Noc2	Noc2pfamily	1	4.95294700346706e-05
Ribosomal_S5_C	RibosomalproteinS5,C-terminaldomain	2	9.90589400693413e-05
UDPG_MGDP_dh_C	UDP-glucose/GDP-mannosedehydrogenasefamily,UDPbindingdomain	1	4.95294700346706e-05
UDPG_MGDP_dh_N	UDP-glucose/GDP-mannosedehydrogenasefamily,NADbindingdomain	1	4.95294700346706e-05
RNase_PH_C	3'exoribonucleasefamily,domain2	6	0.000297176820208024
PNPase	Polyribonucleotidenucleotidyltransferase,RNAbindingdomain	1	4.95294700346706e-05
Hexokinase_2	Hexokinase	5	0.000247647350173353
Ku_C	Ku70/Ku80C-terminalarm	2	9.90589400693413e-05
Ku_N	Ku70/Ku80N-terminalalpha/betadomain	2	9.90589400693413e-05
ENT	ENTdomain	1	4.95294700346706e-05
EPTP	EPTPdomain	6	0.000297176820208024
ADP_ribosyl_GH	ADP-ribosylglycohydrolase	3	0.000148588410104012
VOMI	VitellinemembraneouterlayerproteinI(VOMI)	1	4.95294700346706e-05
EFG_IV	ElongationfactorG,domainIV	4	0.000198117880138683
CRAL_TRIO_N	CRAL/TRIO,N-terminaldomain	7	0.000346706290242694
IPK	Inositolpolyphosphatekinase	7	0.000346706290242694
FGE-sulfatase	Sulfatase-modifyingfactorenzyme1	2	9.90589400693413e-05
AMOP	AMOPdomain	3	0.000148588410104012
PBC	PBCdomain	4	0.000198117880138683
TRAM_LAG1_CLN8	TLCdomain	18	0.000891530460624071
Nuf2	Nuf2family	1	4.95294700346706e-05
Ndc80_HEC	HEC/Ndc80pfamily	1	4.95294700346706e-05
Scramblase	Scramblase	5	0.000247647350173353
F420_oxidored	NADPoxidoreductasecoenzymeF420-dependent	8	0.000396235760277365
IBN_N	Importin-betaN-terminaldomain	15	0.000742942050520059
Nrap	Nrapproteindomain1	1	4.95294700346706e-05
LCCL	LCCLdomain	6	0.000297176820208024
Mtc	Tricarboxylatecarrier	5	0.000247647350173353
Mtp	Golgi4-transmembranespanningtransporter	3	0.000148588410104012
Neurokinin_B	NeurokininB	1	4.95294700346706e-05
OAR	OARdomain	15	0.000742942050520059
Orexin_rec2	Orexinreceptortype2	1	4.95294700346706e-05
PAP_assoc	Cid1familypolyApolymerase	7	0.000346706290242694
WSK	WSKmotif	2	9.90589400693413e-05
Rad10	BindingdomainofDNArepairproteinErcc1(rad10/Swi10)	1	4.95294700346706e-05
Rad4	Rad4transglutaminase-likedomain	1	4.95294700346706e-05
RasGAP_C	RasGAPC-terminus	3	0.000148588410104012
Sec62	TranslocationproteinSec62	1	4.95294700346706e-05
TFIID_20kDa	TranscriptioninitiationfactorTFIIDsubunitA	1	4.95294700346706e-05
Tfb2	TranscriptionfactorTfb2	1	4.95294700346706e-05
Tfb4	TranscriptionfactorTfb4	1	4.95294700346706e-05
YjeF_N	YjeF-relatedproteinN-terminus	4	0.000198117880138683
CG-1	CG-1domain	2	9.90589400693413e-05
Ribosomal_L6e_N	RibosomalproteinL6,N-terminaldomain	1	4.95294700346706e-05
RNA_pol_Rpb8	RNApolymeraseRpb8	1	4.95294700346706e-05
RNA_pol_Rpb5_N	RNApolymeraseRpb5,N-terminaldomain	1	4.95294700346706e-05
RNA_pol_Rpb4	RNApolymeraseRpb4	3	0.000148588410104012
Statherin	Statherin	1	4.95294700346706e-05
SHS2_Rpb7-N	SHS2domainfoundinNterminusofRpb7p/Rpc25p/MJ0397	3	0.000148588410104012
YIF1	YIF1	2	9.90589400693413e-05
Cgr1	Cgr1family	1	4.95294700346706e-05
Fructosamin_kin	Fructosaminekinase	2	9.90589400693413e-05
TRAP_alpha	Translocon-associatedprotein(TRAP),alphasubunit	1	4.95294700346706e-05
Porphobil_deamC	Porphobilinogendeaminase,C-terminaldomain	1	4.95294700346706e-05
Glyco_transf_22	Alg9-likemannosyltransferasefamily	5	0.000247647350173353
Sec20	Sec20	1	4.95294700346706e-05
BSD	BSDdomain	3	0.000148588410104012
Sec61_beta	Sec61betafamily	1	4.95294700346706e-05
CBF	CBF/Mak21family	3	0.000148588410104012
AIP3	Actininteractingprotein3	2	9.90589400693413e-05
GSH_synth_ATP	Eukaryoticglutathionesynthase,ATPbindingdomain	1	4.95294700346706e-05
mRNA_cap_C	mRNAcappingenzyme,C-terminaldomain	1	4.95294700346706e-05
TLE_N	Groucho/TLEN-terminalQ-richdomain	5	0.000247647350173353
ICAM_N	Intercellularadhesionmolecule(ICAM),N-terminaldomain	5	0.000247647350173353
Skp1_POZ	Skp1family,tetramerisationdomain	3	0.000148588410104012
CutC	CutCfamily	1	4.95294700346706e-05
Sdh5	Flavinatorofsuccinatedehydrogenase	2	9.90589400693413e-05
Ribosomal_L23eN	RibosomalproteinL23,N-terminaldomain	1	4.95294700346706e-05
INCENP_ARK-bind	Innercentromereprotein,ARKbindingregion	1	4.95294700346706e-05
DTW	DTWdomain	2	9.90589400693413e-05
TAP_C	TAPC-terminaldomain	3	0.000148588410104012
Ribosomal_L11_N	RibosomalproteinL11,N-terminaldomain	2	9.90589400693413e-05
Ribosomal_L2_C	RibosomalProteinsL2,C-terminaldomain	2	9.90589400693413e-05
Malic_M	Malicenzyme,NADbindingdomain	3	0.000148588410104012
tRNA-synt_1c_C	tRNAsynthetasesclassI(EandQ),anti-codonbindingdomain	2	9.90589400693413e-05
Gln-synt_N	Glutaminesynthetase,beta-Graspdomain	1	4.95294700346706e-05
Enolase_N	Enolase,N-terminaldomain	4	0.000198117880138683
Tubulin_C	TubulinC-terminaldomain	22	0.00108964834076275
Lectin_N	Hepaticlectin,N-terminaldomain	3	0.000148588410104012
Jun	Jun-liketranscriptionfactor	3	0.000148588410104012
FSH1	Serinehydrolase(FSH1)	1	4.95294700346706e-05
Mnd1	Mnd1HTHdomain	1	4.95294700346706e-05
Trm112p	Trm112p-likeprotein	2	9.90589400693413e-05
AFG1_ATPase	AFG1-likeATPase	1	4.95294700346706e-05
MmgE_PrpD	MmgE/PrpDfamily	1	4.95294700346706e-05
Nnf1	Nnf1	2	9.90589400693413e-05
Ubiq_cyt_C_chap	Ubiquinol-cytochromeCchaperone	1	4.95294700346706e-05
DAGAT	Diacylglycerolacyltransferase	7	0.000346706290242694
Paf1	Paf1	1	4.95294700346706e-05
Autophagy_N	Autophagocytosisassociatedprotein(Atg3),N-terminaldomain	1	4.95294700346706e-05
Autophagy_act_C	Autophagocytosisassociatedprotein,active-sitedomain	2	9.90589400693413e-05
ABM	Antibioticbiosynthesismonooxygenase	3	0.000148588410104012
VPS28	VPS28protein	1	4.95294700346706e-05
Utp11	Utp11protein	1	4.95294700346706e-05
MAP65_ASE1	Microtubuleassociatedprotein(MAP65/ASE1family)	2	9.90589400693413e-05
Sas10_Utp3	Sas10/Utp3/C1Dfamily	3	0.000148588410104012
Utp12	Dip2/Utp12Family	5	0.000247647350173353
Leo1	Leo1-likeprotein	1	4.95294700346706e-05
Hus1	Hus1-likeprotein	2	9.90589400693413e-05
Mpp10	Mpp10protein	1	4.95294700346706e-05
Las1	Las1-like	1	4.95294700346706e-05
Rpr2	RNAsePRpr2/Rpp21/SNM1subunitdomain	2	9.90589400693413e-05
Ribo_biogen_C	Ribosomebiogenesisprotein,C-terminal	1	4.95294700346706e-05
DUF382	Domainofunknownfunction(DUF382)	1	4.95294700346706e-05
DNA_pol_E_B	DNApolymerasealpha/epsilonsubunitB	3	0.000148588410104012
P34-Arc	Arp2/3complex,34kDsubunitp34-Arc	1	4.95294700346706e-05
PSP	PSP	2	9.90589400693413e-05
Sec8_exocyst	Sec8exocystcomplexcomponentspecificdomain	1	4.95294700346706e-05
ANAPC8	Anaphasepromotingcomplexsubunit8/Cdc23	1	4.95294700346706e-05
Upf2	Up-frameshiftsuppressor2	1	4.95294700346706e-05
TRAPP	Transportproteinparticle(TRAPP)component	5	0.000247647350173353
Coatomer_WDAD	CoatomerWDassociatedregion	2	9.90589400693413e-05
Not1	CCR4-Notcomplexcomponent,Not1	1	4.95294700346706e-05
Radical_SAM	RadicalSAMsuperfamily	9	0.000445765230312036
Ssl1	Ssl1-like	2	9.90589400693413e-05
Rep-A_N	Replicationfactor-Aprotein1,N-terminaldomain	1	4.95294700346706e-05
ORMDL	ORMDLfamily	3	0.000148588410104012
P21-Arc	ARP2/3complexARPC3(21kDa)subunit	1	4.95294700346706e-05
DUF383	Domainofunknownfunction(DUF383)	1	4.95294700346706e-05
DUF384	Domainofunknownfunction(DUF384)	1	4.95294700346706e-05
Not3	Not1N-terminaldomain,CCR4-Notcomplexcomponent	1	4.95294700346706e-05
RLI	PossibleFer4-likedomaininRNaseLinhibitor,RLI	2	9.90589400693413e-05
LCM	Leucinecarboxylmethyltransferase	2	9.90589400693413e-05
Rcd1	Celldifferentiationfamily,Rcd1-like	1	4.95294700346706e-05
Per1	Per1-likefamily	1	4.95294700346706e-05
DNA_pol_delta_4	DNApolymerasedelta,subunit4	2	9.90589400693413e-05
Abhydro_lipase	Partialalpha/beta-hydrolaselipaseregion	3	0.000148588410104012
ORC2	Originrecognitioncomplexsubunit2	1	4.95294700346706e-05
SRP-alpha_N	Signalrecognitionparticle,alphasubunit,N-terminal	1	4.95294700346706e-05
Peroxin-13_N	Peroxin13,N-terminalregion	1	4.95294700346706e-05
BRICHOS	BRICHOSdomain	9	0.000445765230312036
Sec15	ExocystcomplexsubunitSec15-like	2	9.90589400693413e-05
NAPRTase	Nicotinatephosphoribosyltransferase(NAPRTase)family	1	4.95294700346706e-05
Nucleoporin2	Nucleoporinautopeptidase	1	4.95294700346706e-05
Nic96	Nup93/Nic96	1	4.95294700346706e-05
Rad52_Rad22	Rad52/22familydouble-strandbreakrepairprotein	2	9.90589400693413e-05
Sybindin	Sybindin-likefamily	2	9.90589400693413e-05
Vps53_N	Vps53-like,N-terminal	1	4.95294700346706e-05
Glyco_tran_28_C	Glycosyltransferasefamily28C-terminaldomain	1	4.95294700346706e-05
CD20	CD20-likefamily	21	0.00104011887072808
DNA_primase_lrg	EukaryoticandarchaealDNAprimase,largesubunit	1	4.95294700346706e-05
APG5	AutophagyproteinApg5	1	4.95294700346706e-05
APG9	AutophagyproteinApg9	2	9.90589400693413e-05
APG12	Ubiquitin-likeautophagyproteinApg12	1	4.95294700346706e-05
APG6	Apg6BARAdomain	2	9.90589400693413e-05
Mak10	Mak10subunit,NatCN(alpha)-terminalacetyltransferase	1	4.95294700346706e-05
Gpi16	Gpi16subunit,GPItransamidasecomponent	1	4.95294700346706e-05
Gaa1	Gaa1-like,GPItransamidasecomponent	1	4.95294700346706e-05
FA_hydroxylase	Fattyacidhydroxylasesuperfamily	6	0.000297176820208024
